first;second;at;ag;ac;ta;tg;tc;ga;gt;gc;ca;ct;cg
22179;AM_CO_0121;0;0;0;0;0;5;2;0;0;0;2;0
22244;20695;0;1;0;0;0;0;2;0;0;0;1;1
30169;XX_XX_0398;0;1;0;0;0;4;0;0;0;0;1;0
1013;AS_TH_0621;0;2;0;1;0;0;2;0;0;0;2;0
3240;AS_JP_0581;0;3;2;0;0;5;3;0;1;0;6;0
29467;EU_ES_0018;0;2;0;0;0;0;0;0;0;0;0;0
288;AF_ZM_0448;0;0;0;0;0;1;2;0;0;0;1;0
2916;EU_IT_0397;0;4;0;0;0;3;2;0;0;0;1;0
35774;35759;0;2;1;0;0;4;2;0;0;0;0;0
2203;XX_XX_10349;0;0;0;0;0;2;2;0;0;0;1;0
18128;5601;0;0;0;0;0;0;1;0;0;0;2;0
16221;12834;0;2;0;0;0;4;1;0;0;0;5;0
547;EU_RU_1146;0;0;0;0;0;0;0;0;0;0;1;0
4355;XX_XX_11499;2;3;12;0;0;1;3;0;0;0;2;0
1428;EU_RU_1196;0;1;0;0;0;1;1;0;0;0;1;0
10477;AS_JP_0131;0;4;0;0;0;2;4;0;0;0;3;0
2440;XX_XX_4309;0;6;0;0;0;1;6;0;0;0;3;0
36428;36427;0;1;0;0;0;0;0;0;0;0;1;0
2374;EU_DK_0327;0;1;1;0;0;3;2;0;0;0;0;0
1487;EU_RU_0120;0;3;0;0;0;0;3;0;0;0;0;0
13356;8585;0;3;1;0;0;3;2;0;0;0;4;1
5536;EU_PL_0071;0;2;0;0;0;2;1;1;0;0;1;0
20490;18500;0;0;0;0;0;1;0;0;0;1;0;0
7642;XX_XX_6857;0;8;0;0;0;3;4;0;0;0;7;0
34358;EU_IE_0072;0;3;0;0;0;2;1;0;0;0;2;0
6285;EU_DK_0371;0;1;0;0;2;2;6;0;0;0;2;0
163;AF_ZM_0087;0;0;1;0;0;1;3;0;0;0;0;0
3763;AS_TH_0458;0;4;0;0;0;3;4;0;0;0;2;0
11;AF_NA_0175;0;0;0;0;0;0;0;0;0;0;1;0
8649;AM_US_0670;0;0;0;0;0;1;1;0;0;0;5;0
2483;EU_RU_0684;0;4;0;0;0;1;1;0;0;0;5;0
11194;4739;0;1;0;0;0;0;1;0;0;0;0;0
34279;34212;0;0;0;0;0;3;5;0;0;0;1;0
34935;34891;0;2;0;0;0;3;0;0;0;0;0;0
6623;AF_MA_0035;2;3;11;0;0;2;1;0;0;0;1;0
23210;EU_IT_0774;0;3;0;0;0;2;0;0;0;0;4;0
1067;AS_TW_0002;0;1;0;0;0;6;2;0;0;0;2;0
31114;6246;0;0;1;0;0;0;1;0;0;0;1;0
13938;AS_IN_0911;0;0;0;0;0;3;4;0;0;0;1;0
33731;AS_JP_0301;0;9;1;0;0;6;6;0;0;0;6;0
5062;EU_RU_0556;0;2;0;0;0;1;1;0;0;0;4;0
36206;21799;0;1;0;0;0;0;0;0;0;0;3;0
15410;AM_XX_0224;0;3;0;0;0;3;1;0;0;0;3;0
7829;AF_ZM_0120;0;1;0;0;0;0;0;0;0;0;0;0
16378;AF_BF_0252;0;0;0;0;0;3;2;0;0;0;0;0
7711;XX_XX_6023;0;0;0;1;0;2;0;0;0;0;1;0
26105;25336;0;1;0;1;0;2;1;0;0;1;5;0
30839;23046;0;1;0;0;0;0;0;0;0;0;1;0
32138;31973;0;2;0;0;0;1;0;0;0;0;0;0
25869;25063;0;1;0;0;0;1;1;0;0;0;1;0
24570;23524;0;1;0;0;0;4;1;0;0;0;0;0
24592;XX_XX_0448;0;1;0;0;0;3;0;0;0;0;0;0
31208;AS_IN_0082;1;10;0;0;1;7;5;1;0;0;4;0
1635;XX_XX_3638;0;3;1;0;0;4;3;0;1;0;0;0
13855;9319;0;1;0;0;0;0;0;0;0;0;1;0
1072;AS_TH_0425;0;0;0;0;0;5;1;0;0;0;0;0
16001;12523;0;1;0;0;0;2;1;0;0;0;3;0
9561;AS_KH_0023;0;10;0;0;0;5;9;1;0;3;9;0
23954;22769;0;0;0;0;0;2;3;0;0;0;2;0
10671;3864;0;0;0;0;0;1;0;0;0;0;3;1
24880;23893;0;2;0;0;0;3;2;0;0;0;5;0
13716;9110;0;2;0;0;0;1;1;0;0;0;5;0
17466;14543;0;0;0;0;0;1;0;0;0;0;2;0
32365;EU_XX_0486;0;0;0;0;0;1;0;0;0;0;0;1
12577;AS_LB_0087;0;2;0;0;0;3;0;0;0;0;1;0
13958;AS_IN_0671;1;14;0;0;0;4;8;0;0;0;3;0
12953;7870;0;0;0;0;0;0;0;0;0;0;1;0
28057;1184;0;0;0;0;0;2;1;0;0;0;0;0
29059;28665;0;0;0;0;0;2;2;0;0;0;0;0
4640;EU_FI_0203;0;1;0;0;0;1;0;0;0;0;2;0
23801;EU_RU_0441;0;2;0;0;1;2;1;0;0;0;1;0
7877;XX_XX_10571;0;1;0;0;0;1;3;0;0;0;2;0
35973;11161;0;5;1;0;0;1;2;0;0;0;1;0
12870;7719;0;1;0;0;0;1;0;0;0;0;0;0
1325;AM_PE_0164;0;2;0;0;0;4;3;0;0;0;1;0
15059;EU_DK_1285;0;1;0;0;0;1;1;0;0;0;0;0
33027;XX_XX_0437;0;2;0;0;0;1;1;0;0;0;1;0
31695;AM_EC_0193;0;1;2;0;0;4;2;0;0;0;8;0
20522;18538;0;0;0;0;0;0;1;0;0;0;0;0
23970;22790;0;0;0;0;0;1;1;1;0;0;2;0
27208;26591;0;0;0;0;0;1;0;0;0;0;0;0
31042;30816;0;2;1;1;0;5;4;0;0;1;1;0
5414;EU_RU_1689;0;1;0;0;0;1;4;0;0;0;2;0
4307;XX_XX_10690;0;1;0;0;0;1;0;0;0;0;2;0
13214;AF_XX_0244;0;5;0;0;0;5;1;0;1;1;2;0
24426;23335;0;1;0;0;0;1;2;0;0;0;2;0
26741;26065;0;2;0;0;0;0;0;0;0;0;1;0
29330;28962;0;0;0;0;0;0;1;0;0;0;1;0
28220;27750;0;1;0;0;0;0;0;1;0;0;0;0
6080;AS_IN_1061;0;1;0;0;0;1;2;0;0;0;2;0
18759;16280;0;0;0;0;0;2;0;0;0;0;0;0
9780;EU_UA_0036;0;1;0;0;0;2;0;0;0;0;3;0
30555;30289;0;0;0;0;0;0;1;0;0;0;0;0
25346;24446;0;1;0;0;0;0;0;0;0;0;0;0
4082;XX_XX_4800;0;3;1;1;0;1;2;0;0;0;4;0
18785;16315;1;2;0;0;0;0;0;0;0;0;1;0
9966;XX_XX_14144;0;2;0;0;0;0;0;0;0;1;2;0
4533;AM_CO_0474;0;1;0;0;0;4;1;0;1;0;2;0
19398;17110;0;0;0;0;0;0;0;0;0;1;2;0
11728;5741;0;0;1;0;0;2;0;0;0;0;0;0
34635;34581;0;2;0;0;0;0;1;0;0;0;0;0
120;AF_ZM_0079;0;0;0;0;0;4;1;0;0;0;0;0
36481;36480;0;11;0;0;0;7;6;0;0;0;11;0
27791;27263;0;2;0;0;0;0;0;0;0;0;1;0
23135;5255;0;0;0;0;0;0;0;0;0;0;1;0
3548;XX_XX_8927;0;2;0;1;0;3;1;0;0;0;0;0
9341;OC_SB_0716;0;5;0;0;0;4;5;0;0;0;7;0
13889;9370;0;0;0;0;0;1;1;0;0;0;3;0
11305;4922;0;0;0;0;0;0;0;0;0;0;1;0
949;AS_TH_0639;0;1;0;0;0;2;1;0;0;0;2;0
10178;AS_IN_0282;0;6;0;0;0;11;12;2;0;0;10;0
7383;XX_XX_13261;0;0;0;0;0;1;1;1;0;0;3;0
34985;34944;0;2;0;2;0;1;2;0;0;11;2;0
18948;AF_NA_0003;0;1;0;0;0;2;1;0;0;0;1;0
15472;11722;0;2;0;0;0;1;1;0;0;0;1;0
32924;32806;0;1;0;0;0;0;0;0;0;0;0;0
2343;AS_IR_0146;0;0;1;0;0;1;0;0;0;0;1;0
25625;AS_JP_0455;0;0;1;0;0;0;0;0;0;1;2;0
18334;EU_GB_0678;0;0;0;0;0;1;1;0;0;0;1;0
33689;4937;0;1;0;0;0;3;2;0;0;0;0;0
27221;4581;0;0;0;0;0;0;1;0;0;0;1;0
6570;AF_DZ_0019;0;1;0;0;0;9;2;0;0;0;3;0
10667;EU_IT_2278;0;1;1;0;0;2;1;0;0;0;2;1
36212;XX_XX_10274;0;0;0;0;0;2;1;0;0;0;0;0
36289;36285;0;1;0;0;0;1;0;0;0;0;0;0
30370;11781;0;2;1;0;0;1;3;0;0;0;1;0
17653;AS_ID_0157;0;1;0;0;0;3;2;0;0;0;2;0
32980;EU_GB_0732;1;2;0;0;0;2;2;0;0;0;2;0
18578;XX_XX_12759;0;1;0;0;0;2;2;0;0;0;1;0
24523;AM_CA_0021;0;1;0;0;0;0;2;0;0;0;0;0
12811;AM_PE_0504;0;2;0;0;0;3;3;0;0;0;3;0
22280;20740;0;1;0;0;0;3;0;0;0;0;2;0
10536;3607;1;2;0;0;0;0;0;0;0;0;2;0
32350;32196;0;0;0;0;0;0;1;0;0;0;0;0
2833;XX_XX_3478;0;0;0;0;0;0;0;0;0;0;2;0
21453;19724;1;2;0;0;0;0;1;0;0;1;2;0
27641;27089;0;0;0;2;0;0;1;0;0;13;0;0
13571;AS_TW_0208;0;2;0;0;0;8;3;0;0;0;5;0
21945;XX_XX_2908;0;0;0;0;0;6;1;0;0;1;2;0
16520;13252;0;1;1;0;0;3;1;0;0;0;1;0
17063;13964;0;1;0;0;0;0;0;0;0;0;1;0
35650;9847;0;1;0;0;0;3;1;0;0;0;5;1
5935;EU_DK_1434;0;0;0;0;0;1;0;0;0;0;1;0
34381;34315;0;1;0;0;0;0;0;0;0;0;1;0
29980;29669;2;2;12;0;0;1;1;0;0;0;2;0
32381;31540;0;4;0;0;0;0;2;0;0;1;4;0
27627;EU_DK_0451;0;1;1;0;0;2;2;0;0;0;1;0
29760;XX_XX_3960;0;1;0;0;0;2;2;0;0;0;0;0
10490;AS_PH_0088;0;3;0;0;0;1;1;0;0;0;2;0
29423;EU_GR_0007;0;1;0;0;1;3;1;0;1;0;0;0
8492;44;0;0;0;0;0;0;0;0;0;0;2;0
21496;19779;0;3;0;0;0;5;3;0;0;1;8;0
29734;XX_XX_4906;0;0;0;0;0;0;0;0;0;0;2;0
2388;EU_DK_1058;0;0;0;0;0;4;0;0;0;0;0;0
31469;XX_XX_0285;0;0;0;0;0;0;1;0;1;1;4;0
9850;EU_GB_0705;0;1;0;0;0;2;2;0;0;0;3;0
4344;EU_NO_0040;0;3;0;0;0;0;0;0;0;0;0;0
34886;34841;0;2;0;0;0;1;2;0;0;0;0;0
13652;961;0;0;0;0;0;1;0;0;0;0;0;0
31662;EU_DK_0584;0;1;0;0;0;2;1;0;0;0;2;0
32642;32507;0;4;0;0;0;3;2;0;0;0;1;0
36005;AS_TW_0032;0;1;0;0;0;1;0;0;0;0;0;0
11825;5901;0;0;0;0;0;3;1;0;0;0;3;0
35402;35377;0;2;0;0;0;2;2;0;0;0;1;0
982;AS_PH_0188;0;1;0;0;0;2;0;0;0;0;0;0
11726;EU_IT_2175;0;0;0;0;0;5;3;0;0;0;2;1
13187;AF_SL_0045;0;12;1;0;1;10;9;0;1;0;12;0
30516;9607;0;0;0;0;0;0;0;0;0;0;1;0
18297;15654;0;0;1;0;0;1;0;0;0;0;1;0
11648;EU_HU_0079;0;0;0;0;0;1;0;0;0;0;0;0
15764;12160;0;1;0;1;0;4;3;0;0;0;0;0
36113;36109;0;0;0;0;0;0;0;0;0;0;1;0
21995;20387;0;0;0;1;0;0;0;0;0;0;0;0
15073;4610;0;0;0;0;0;1;0;0;0;0;1;0
21183;XX_XX_3603;0;3;0;0;0;2;1;0;0;0;2;0
2536;AM_XX_0312;0;0;0;0;0;1;0;0;0;0;1;0
18236;EU_IT_2042;0;5;0;0;0;7;2;0;0;0;5;0
13495;XX_XX_11835;0;4;0;0;0;4;4;0;0;0;2;0
21653;EU_FI_0437;0;1;0;0;0;1;2;0;0;0;1;0
3277;AM_PE_0237;0;3;0;0;0;6;4;0;0;0;2;0
2292;EU_DK_0115;0;1;0;0;0;1;0;0;0;0;5;0
16193;EU_IT_2133;0;2;1;0;0;2;2;0;0;0;1;0
2313;EU_DK_0156;0;1;0;0;0;1;0;0;0;1;1;0
34069;33997;0;3;1;0;0;1;2;0;0;0;4;0
23681;AS_IN_0975;0;2;0;0;0;1;1;0;0;1;3;0
13366;8602;0;1;0;0;0;1;2;0;0;0;0;0
28310;27850;0;0;1;0;0;1;1;0;0;0;0;0
21276;19499;0;3;0;0;0;0;1;0;0;1;1;0
35416;35391;0;0;0;0;0;0;2;0;0;0;0;0
27082;26455;0;2;0;0;0;2;4;0;1;0;3;0
2696;EU_IT_2412;0;1;0;0;0;2;0;0;0;0;1;0
5196;EU_IT_2972;0;1;0;0;1;0;4;0;0;0;2;0
33768;EU_GB_0136;0;0;0;0;0;1;0;0;0;0;0;0
13739;9148;0;1;0;0;0;2;4;0;0;0;1;0
225;AF_ZM_0551;0;1;1;0;0;1;0;0;0;0;0;0
17418;OC_SB_0262;0;2;0;0;0;0;2;0;0;0;0;0
14364;10053;1;1;0;0;0;2;4;0;1;0;2;0
14640;10463;0;0;0;0;0;0;1;0;0;0;2;0
10729;3968;0;6;0;0;0;8;1;0;0;1;2;0
2627;EU_IT_0862;0;1;0;0;0;2;1;0;0;0;2;0
3082;OC_SB_0350;0;3;0;0;0;1;1;0;0;0;3;0
12206;EU_DK_0774;0;4;0;0;0;1;1;0;0;0;2;0
30702;30443;0;1;1;0;0;3;6;0;0;0;2;0
30665;30402;1;1;0;0;0;3;7;0;0;0;6;1
30213;AS_JP_0415;0;2;0;0;0;2;0;0;0;0;1;0
16654;13425;0;0;0;0;0;2;1;0;0;0;1;0
10015;2694;0;3;0;0;0;1;1;0;0;0;0;1
12740;7500;0;0;0;0;0;2;3;0;0;0;2;0
1353;AM_US_0007;1;4;0;0;0;2;4;0;0;0;5;0
33154;AS_ID_0143;0;1;0;0;0;0;0;0;0;0;3;0
5381;EU_IE_0137;0;1;0;0;0;4;2;0;0;0;1;0
13839;9298;0;2;0;0;0;2;0;0;0;0;1;0
652;XX_XX_9804;1;0;0;0;0;2;1;0;0;0;5;0
7971;AS_YE_0022;1;5;1;1;0;14;10;0;0;1;10;1
10792;EU_DK_0343;0;0;0;0;0;2;1;0;0;0;5;0
26339;AM_XX_0016;0;3;1;0;0;0;2;0;0;0;2;0
4488;XX_XX_3103;0;3;0;0;0;3;1;0;0;0;1;0
12728;AM_US_0661;0;3;0;0;0;4;6;0;0;0;6;0
8098;XX_XX_0427;0;3;0;0;0;0;1;0;0;0;2;0
14934;EU_DE_0169;0;0;0;0;0;0;2;0;0;0;0;0
18810;16347;0;5;0;0;0;4;3;0;0;0;4;0
32860;XX_XX_3031;0;0;0;0;0;1;1;0;0;0;0;0
9425;1683;0;0;0;0;0;1;1;0;0;0;0;0
6994;AF_ET_0019;0;0;0;0;0;5;5;0;0;0;2;0
2576;EU_IT_0686;1;1;0;0;0;1;1;0;0;0;3;0
26386;9341;0;0;0;0;0;0;0;0;0;0;1;0
13424;XX_XX_10215;0;3;0;0;0;4;4;0;0;0;1;0
1921;AS_YE_0198;0;0;0;0;0;0;1;0;0;0;0;0
29802;25282;0;0;0;0;0;0;1;0;0;1;0;0
23227;21895;0;2;0;0;0;1;1;0;0;0;4;0
16603;8594;0;3;2;0;0;8;6;1;0;1;7;2
13496;XX_XX_7148;0;3;0;0;0;6;3;0;0;0;6;0
24916;23939;1;1;0;0;0;2;1;0;0;0;2;0
31403;26383;0;5;0;0;0;2;4;0;0;0;4;0
13458;8723;0;0;0;0;0;1;2;0;0;0;1;0
21730;XX_XX_6586;0;0;0;0;0;2;1;0;0;0;1;0
11863;5966;0;1;0;0;0;0;1;0;0;0;0;0
14246;9880;0;1;0;0;0;4;3;0;0;0;0;0
1384;EU_RU_1060;0;1;0;0;0;5;4;0;0;0;0;0
27685;27140;0;0;0;0;0;2;0;0;0;0;1;0
5074;XX_XX_6455;0;6;0;0;0;2;1;0;0;0;0;0
23277;EU_ES_0088;0;1;0;0;0;2;3;0;0;0;0;0
8739;XX_XX_0326;0;1;0;0;0;2;1;0;0;0;1;0
15650;XX_XX_2664;0;3;1;0;0;3;0;0;0;1;6;0
27678;24020;0;3;0;0;0;2;0;0;0;0;3;0
14250;9888;0;1;0;0;0;0;1;0;0;0;0;0
36019;36011;0;1;0;0;0;1;2;0;0;0;0;0
29743;29414;0;2;0;0;0;0;0;0;0;0;0;0
1744;AS_IN_0654;0;1;0;0;0;4;4;0;0;0;3;0
23026;EU_IT_1766;0;1;0;1;0;1;1;0;0;0;1;1
15905;12385;0;0;0;0;0;0;0;0;0;0;1;0
1979;AS_TH_1022;0;3;0;0;0;5;3;0;0;0;1;0
4113;XX_XX_7919;0;2;0;0;0;3;3;0;0;0;4;0
17687;14851;0;1;0;0;0;0;0;0;0;1;3;0
27690;27147;0;8;2;0;0;7;9;0;0;0;15;0
26176;AM_XX_0136;0;4;0;0;0;2;1;0;0;0;2;0
9281;1447;0;1;0;0;0;1;0;0;0;0;1;0
13585;8910;0;2;1;0;0;3;1;0;0;0;2;0
21992;20383;1;0;0;0;0;1;1;0;0;0;4;0
279;AF_BW_0427;0;1;0;0;0;0;0;0;0;0;0;0
9610;OC_PG_0101;0;5;0;0;0;7;2;0;0;2;3;0
7024;EU_RU_1662;0;0;0;0;0;1;0;0;0;0;2;0
32981;EU_IE_0283;0;1;0;0;0;0;0;0;0;0;1;0
4188;AS_TR_0123;0;0;0;0;0;0;0;0;0;0;2;0
21805;EU_PT_0036;0;1;0;0;0;2;5;0;0;0;1;0
2663;EU_UA_0017;0;2;0;0;0;0;2;0;0;0;0;0
24981;24016;0;3;0;0;0;2;2;0;0;2;1;0
1878;XX_XX_6321;0;2;1;0;0;2;4;0;0;0;2;0
9211;AM_PE_0197;0;2;0;0;0;1;4;0;0;0;1;0
23275;21957;0;1;0;0;0;1;0;0;0;0;1;0
2184;XX_XX_0771;0;1;1;0;0;1;0;0;0;1;0;0
3671;XX_XX_11103;0;1;0;0;0;2;2;0;0;2;4;0
27124;26503;0;0;0;0;0;1;0;0;0;0;0;0
30418;30139;0;5;0;0;0;5;4;0;0;1;6;0
1470;XX_XX_7831;0;4;0;0;0;8;3;0;0;0;5;0
24234;23107;0;3;0;0;0;2;4;0;0;0;2;0
2904;EU_DK_1061;0;0;0;0;0;1;1;0;0;0;0;0
1871;XX_XX_4243;0;1;0;0;0;5;3;0;0;0;0;0
20277;18241;0;2;0;0;0;1;0;0;0;0;1;0
30251;29963;0;1;0;1;0;1;0;0;0;0;1;0
25222;24297;0;0;0;0;0;1;0;0;0;0;0;0
42;AF_BW_0175;0;2;0;0;0;1;0;0;1;0;1;0
13625;8973;0;2;0;0;0;2;1;0;0;0;2;0
2295;XX_XX_13151;0;3;1;0;0;1;2;1;0;0;0;0
20717;AF_NG_0044;0;2;0;0;0;1;5;0;0;0;3;0
36153;10251;0;0;0;0;0;1;2;0;0;0;0;0
10381;AM_PE_0170;0;1;0;0;0;3;0;0;0;0;1;0
15064;EU_DK_0373;0;1;0;0;0;1;0;0;0;0;2;0
18528;15961;1;4;0;0;0;11;8;1;0;0;1;0
23333;22024;0;2;0;1;0;1;4;0;0;0;0;0
24078;22920;0;1;0;0;0;2;2;0;0;0;0;0
23852;14002;1;0;0;0;0;1;4;0;0;0;0;0
31231;31019;0;0;1;0;0;2;1;0;0;0;0;0
9097;AS_JP_0195;1;0;2;0;0;6;1;0;0;0;5;0
18400;EU_HU_0099;0;3;0;1;0;6;3;0;0;0;6;0
1870;XX_XX_6378;0;2;0;0;0;3;2;0;0;0;2;0
35318;31981;0;0;0;0;0;1;1;0;0;0;3;0
7335;EU_FR_0085;0;1;0;0;0;2;1;0;0;0;1;0
14045;9585;0;1;0;0;0;2;3;0;0;0;3;0
11234;EU_FR_0054;0;1;0;0;0;1;3;0;0;0;3;0
16785;AS_JP_0531;0;0;0;0;0;2;0;0;0;0;2;0
2251;AM_US_0091;0;1;0;0;0;3;0;0;0;0;1;0
11507;5299;0;1;0;0;0;0;3;0;0;0;0;0
31758;31576;0;1;0;0;0;1;2;0;0;0;1;0
29735;29405;2;1;11;0;0;1;1;0;0;0;2;0
13319;EU_RU_1534;0;1;0;0;0;1;0;0;0;0;0;0
28256;5151;0;1;0;0;0;0;1;0;0;0;1;0
4806;AM_CO_0500;0;0;0;0;0;0;1;0;0;0;2;0
34334;34268;0;0;0;0;0;1;0;0;0;0;0;0
34117;34045;0;1;0;0;0;3;0;0;0;0;3;0
3097;OC_SB_0450;0;0;0;0;0;1;1;0;0;1;0;0
32717;OC_SB_0095;0;1;0;0;0;2;0;0;0;0;0;0
2999;XX_XX_9151;0;1;0;0;0;1;1;0;0;0;0;0
16181;EU_RU_0142;0;0;0;0;0;2;2;0;0;0;3;0
29242;AF_ZM_0615;1;1;0;0;0;2;1;0;0;0;5;1
19006;XX_XX_7285;0;2;0;0;0;1;0;1;0;0;1;0
29952;29639;0;6;2;0;0;11;8;0;0;0;7;0
13976;9492;0;4;0;0;0;1;4;0;0;0;2;0
12613;EU_DE_0361;0;1;0;0;0;2;1;0;0;0;0;0
8749;AS_JP_0466;0;5;1;0;0;6;2;0;0;0;2;0
27916;12579;0;1;0;0;1;2;0;0;0;0;4;0
28620;28191;0;3;0;0;0;0;1;0;0;0;0;0
3371;AM_EC_0134;0;3;0;0;0;4;0;0;0;0;2;0
17788;14976;0;0;0;0;0;1;0;0;0;0;1;0
9402;1653;0;1;0;0;0;0;3;0;1;0;6;0
10498;AS_CN_0635;0;1;1;0;0;5;2;0;0;1;1;1
27596;27034;0;2;0;0;0;3;0;0;0;0;4;0
34696;34644;0;1;1;0;0;2;0;0;0;0;2;0
21900;20261;0;1;0;0;0;1;0;0;0;0;3;0
8686;EU_ES_0626;0;6;0;0;0;6;3;0;0;0;3;0
28805;28388;0;1;0;0;0;3;3;0;0;0;3;0
19690;17487;0;0;1;0;0;3;0;0;0;1;1;0
21938;XX_XX_2586;0;1;0;0;0;1;0;0;0;0;2;0
1714;XX_XX_4212;0;3;0;0;0;6;5;0;0;0;4;0
1629;AS_TW_0743;0;3;0;0;0;4;5;0;0;0;3;0
35434;30111;0;4;0;0;0;6;4;0;0;0;1;0
8294;AF_XX_0234;0;1;0;0;0;4;0;0;0;0;0;0
26145;25383;0;1;5;0;0;0;2;0;0;0;2;0
23564;AF_TN_0014;0;2;0;0;0;4;2;0;0;0;1;0
20625;AM_US_0766;0;0;0;0;0;2;0;0;0;0;0;0
35946;35934;0;1;0;0;0;3;2;0;1;0;1;0
30034;29730;0;0;0;0;0;0;1;0;0;0;0;0
34685;34632;0;2;0;0;0;3;0;0;0;0;1;0
2896;XX_XX_2128;0;3;0;0;0;1;1;0;0;0;2;0
11623;5529;0;2;0;0;1;3;1;0;0;0;6;0
30440;AM_US_0311;0;0;0;0;0;0;1;0;0;0;0;0
2467;EU_IT_1653;0;1;0;0;0;0;1;0;0;0;2;0
8222;AF_DZ_0013;0;2;0;0;0;6;5;0;0;0;4;0
26182;7575;0;1;0;0;0;1;2;0;0;0;3;0
31583;31392;0;1;0;0;0;1;1;0;0;0;3;0
22673;19424;0;6;0;0;0;2;3;0;0;0;3;0
9063;1053;0;0;0;0;0;0;0;0;0;0;1;0
4181;AS_TR_0100;0;0;0;1;1;3;3;0;0;0;1;0
26019;25234;0;1;0;0;0;0;0;0;0;1;2;0
30255;29968;0;0;0;0;0;0;1;0;0;0;0;0
3553;XX_XX_9079;0;1;0;0;0;2;4;0;0;0;0;0
3322;AM_PE_0341;0;6;0;0;0;8;6;0;0;1;6;0
29488;29132;0;2;0;0;0;2;0;0;0;0;2;0
3690;AS_IN_0972;0;3;1;0;0;2;2;0;0;0;6;0
14152;XX_XX_10662;0;1;0;0;0;1;0;0;0;0;0;0
29294;21150;0;7;1;0;0;7;5;0;0;0;9;0
15390;AM_CO_0361;0;0;0;0;0;2;3;0;0;0;1;0
28881;XX_XX_11786;0;2;0;0;1;3;3;0;0;0;2;0
34829;XX_XX_10703;0;0;0;0;0;1;1;0;0;0;1;0
16663;XX_XX_9606;0;1;0;0;0;0;0;0;0;0;2;0
33276;14296;0;0;0;0;0;2;1;0;0;0;1;0
3881;AS_JP_0145;0;5;0;0;0;4;1;0;0;0;0;0
15004;EU_DK_1247;0;1;0;0;0;1;1;0;0;0;0;0
4126;AS_KH_0057;0;5;0;0;0;14;12;0;1;0;8;0
28300;27839;1;3;1;0;0;7;0;0;0;0;1;0
8524;97;0;2;1;0;0;6;1;0;0;0;3;0
3681;OC_PG_0018;0;9;0;1;0;4;10;0;0;0;9;0
19285;16967;0;2;0;0;0;0;0;0;0;0;0;0
23931;22740;0;0;0;0;0;2;0;0;0;0;1;0
14875;10827;0;0;0;0;0;1;0;1;0;0;0;0
32236;AF_KM_0029;0;1;0;0;0;1;1;0;0;0;3;0
4143;XX_XX_7564;0;2;0;0;0;0;3;0;0;0;1;0
8353;AF_GW_0004;0;5;0;0;0;7;5;0;0;1;8;0
7690;XX_XX_4337;0;2;0;0;0;6;2;0;0;0;6;0
33990;10101;0;1;0;0;0;1;0;0;0;1;1;2
1263;AM_PE_0414;0;1;0;0;0;2;3;0;0;0;3;0
15818;12239;0;0;0;0;0;0;2;0;0;0;0;0
9989;2648;0;0;0;0;0;1;0;0;0;1;0;0
14069;9623;0;2;0;0;0;1;0;0;0;0;0;0
31677;11637;0;1;1;0;0;4;0;0;0;0;0;1
36280;2852;0;0;0;0;0;0;1;0;0;0;0;0
32910;XX_XX_8415;0;1;0;0;0;2;0;0;0;0;0;0
26925;26278;0;0;0;0;0;2;0;0;0;0;1;0
15189;11295;0;0;0;0;0;4;1;0;0;1;3;0
8034;XX_XX_11445;0;1;0;0;0;0;0;0;0;0;2;0
9800;2328;0;2;0;0;0;2;0;0;0;0;0;0
5704;EU_XX_0222;0;0;0;0;0;1;0;0;0;0;1;0
14960;EU_IT_1597;0;1;0;0;0;0;2;0;0;0;0;0
20570;7278;0;1;0;0;0;0;1;0;0;0;0;0
24361;11974;0;0;0;0;0;4;2;0;0;0;0;0
34517;XX_XX_10784;0;1;1;0;0;8;4;0;0;0;2;0
10225;OC_CK_0007;0;0;0;0;0;2;2;0;0;0;2;0
32583;AS_IN_0046;0;0;0;0;0;0;0;0;0;0;1;0
15621;11941;0;2;1;0;0;0;2;0;0;0;2;0
283;AF_SL_0018;0;2;0;0;0;2;0;0;0;0;2;0
24387;EU_DK_1530;0;0;0;0;0;2;1;0;0;0;2;0
21134;19319;0;7;0;0;0;4;11;0;0;1;12;0
22646;21186;0;2;0;0;0;4;0;0;0;0;2;0
28299;18233;0;0;0;0;0;1;0;0;0;0;1;0
15983;AM_US_0158;0;1;0;0;0;0;2;0;0;0;3;0
8589;AF_TZ_0035;0;9;1;0;0;6;6;0;0;1;7;1
7574;XX_XX_0220;0;1;0;0;0;1;2;0;1;0;4;0
1039;AS_TH_0012;0;0;0;0;0;3;1;0;0;0;5;0
19884;17732;0;0;0;0;0;0;0;0;0;1;0;0
19074;AS_VN_0018;0;2;0;0;0;3;5;0;0;0;3;0
10236;3087;0;0;0;0;0;0;1;0;0;0;1;0
32309;32150;0;0;0;0;0;3;1;0;0;0;0;0
13253;AF_ET_0056;0;1;0;0;0;2;0;0;0;0;2;0
6876;AS_CN_0406;0;1;0;0;0;2;1;0;0;0;2;0
17105;14018;0;7;0;0;0;12;6;0;0;0;13;0
13026;8004;0;1;0;0;0;1;2;0;0;0;1;0
34735;34684;0;3;0;0;0;1;3;0;0;0;5;0
29872;AF_BF_0237;0;2;0;0;0;2;2;0;0;1;2;0
5804;XX_XX_4177;0;0;0;0;0;2;0;0;0;0;2;0
21709;4868;0;2;0;0;0;0;0;0;0;0;4;0
